order_id,order_line_id,product_id,base_price,quantity,rebate,currency,order_datetime,order_status,customer_id
203041,9888,51649,84.85,6,4.52,EUR,2023-02-24 04:14:00,PROCESSING,4300
57334,1446,37541,83.65,4,9.54,EUR,2023-03-04 19:08:37,PROCESSING,9231
990736,2188,68253,99.23,8,9.66,EUR,2023-03-06 19:54:13,WAITING_PAYMENT,3310
2506,9092,91671,63.88,9,0.9,EUR,2023-05-26 06:50:47,SHIPPED,9047
303962,3511,50631,27.52,3,6.48,EUR,2023-01-07 00:27:13,SHIPPED,7921
155707,9777,70744,87.08,1,8.49,EUR,2023-02-12 22:23:46,COMPLETED,4326
971925,610,65079,91.94,6,5.06,EUR,2023-03-07 22:32:33,CANCELLED,179
503838,5608,31435,43.56,9,1.57,EUR,2023-01-19 11:09:10,CANCELLED,820
182682,5400,96374,83.63,1,6.63,EUR,2023-04-02 06:11:14,WAITING_PAYMENT,1556
756012,3562,64945,62.85,9,0.98,EUR,2023-05-12 09:03:31,COMPLETED,7068
820637,8596,32609,13.9,5,9.91,EUR,2023-01-23 16:20:22,SHIPPED,4941
253612,2898,20813,18.72,3,6.07,EUR,2023-04-08 15:10:13,COMPLETED,3319
891228,8154,60665,63.09,2,4.49,EUR,2023-06-21 04:13:07,WAITING_PAYMENT,8832
132742,9195,96887,79.89,9,7.95,EUR,2023-01-24 15:45:03,WAITING_PAYMENT,3887
991664,2737,47628,87.06,6,2.77,EUR,2023-05-22 06:37:47,WAITING_PAYMENT,6185
6616,5274,83031,61.19,3,5.18,EUR,2023-03-07 18:06:12,SHIPPED,9863
664047,9555,67695,86.51,7,8.15,EUR,2023-04-11 07:38:30,SHIPPED,7430
995892,5862,69360,17.23,2,1.54,EUR,2023-01-08 11:44:26,SHIPPED,3749
553732,2118,34447,88.44,5,2.94,EUR,2023-03-09 01:05:41,COMPLETED,7286
29226,9414,76253,51.75,1,8.35,EUR,2023-06-05 23:56:31,COMPLETED,3315
10373,1368,68339,25.43,6,9.62,USD,2023-05-15 06:46:04,SHIPPED,4431
390427,9123,62222,99.16,10,6.46,EUR,2023-05-18 21:36:23,PROCESSING,1094
589170,4373,60702,63.9,3,8.34,EUR,2023-05-11 10:55:10,PROCESSING,1886
472940,9597,48123,88.39,6,3.74,EUR,2023-04-23 09:34:45,WAITING_PAYMENT,726
14382,8765,80749,61.11,3,9.25,EUR,2023-04-10 23:22:17,SHIPPED,3384
861557,5357,98910,97.42,10,7.74,EUR,2023-04-30 16:03:42,WAITING_PAYMENT,4315
201412,7612,61209,34.59,6,2.39,EUR,2023-01-25 10:19:20,WAITING_PAYMENT,7057
20320,3694,69985,99.28,1,8.81,EUR,2023-03-27 16:01:40,SHIPPED,3165
51345,5392,95668,99.02,7,2.89,EUR,2023-06-26 10:08:51,WAITING_PAYMENT,7115
546650,4551,68120,27.62,6,1.84,EUR,2023-01-02 21:30:09,SHIPPED,9253
664057,1696,26707,74.89,7,7.19,EUR,2023-03-18 07:58:37,WAITING_PAYMENT,9681
838097,6069,48779,24.58,8,4.81,EUR,2023-02-07 10:44:38,COMPLETED,267
564851,400,67013,54.36,3,8.06,EUR,2023-02-03 16:17:29,CANCELLED,2443
14605,9130,83393,94.9,6,1.17,EUR,2023-06-01 21:47:23,SHIPPED,8624
670120,3324,91158,87.64,2,2.02,EUR,2023-05-28 04:05:51,CANCELLED,3448
733983,7892,59796,85.73,7,3.08,EUR,2023-01-28 16:22:18,COMPLETED,6226
759948,1500,73962,65.6,1,7.52,EUR,2023-06-11 11:27:58,SHIPPED,8017
641403,2853,11910,13.2,3,2.16,USD,2023-06-11 19:59:56,COMPLETED,789
393313,2676,95678,68.28,9,7.9,USD,2023-04-19 16:24:11,COMPLETED,1005
183592,4806,92481,39.79,5,2.55,EUR,2023-04-11 01:26:18,SHIPPED,5101
711816,1399,94410,80.1,8,0.85,EUR,2023-01-14 02:17:10,CANCELLED,8414
596188,9138,77706,46.06,6,5.78,EUR,2023-06-20 01:45:18,PROCESSING,9396
276354,3975,34101,42.0,10,8.38,EUR,2023-01-03 23:38:31,SHIPPED,90
392942,8216,2245,31.08,3,0.33,EUR,2023-06-10 05:10:47,PROCESSING,413
817344,425,3505,86.7,8,5.11,EUR,2023-05-05 21:08:17,CANCELLED,6101
516261,3747,86222,77.25,3,1.25,EUR,2023-01-25 16:07:18,SHIPPED,263
635478,1965,97910,10.15,6,9.64,EUR,2023-03-17 23:56:13,CANCELLED,3613
177906,440,4153,38.68,1,9.46,EUR,2023-06-22 21:46:45,CANCELLED,705
835620,2292,24392,49.48,8,4.2,EUR,2023-06-11 23:51:20,SHIPPED,1846
309913,399,81187,16.15,9,5.74,EUR,2023-03-12 06:10:36,SHIPPED,2129
859774,5237,83164,20.84,3,5.36,EUR,2023-04-05 14:58:51,WAITING_PAYMENT,1667
475692,6126,30000,31.87,3,0.26,USD,2023-01-24 09:35:04,CANCELLED,7755
901995,7681,4035,86.88,9,3.44,EUR,2023-05-14 01:23:19,WAITING_PAYMENT,7061
784558,4662,49145,53.74,2,0.0,EUR,2023-01-31 18:06:15,WAITING_PAYMENT,4144
411287,8633,54739,33.51,2,9.94,EUR,2023-04-18 18:55:49,COMPLETED,9091
750455,390,85563,44.73,5,7.04,USD,2023-06-28 04:17:33,COMPLETED,3971
182744,6900,9582,55.86,6,6.03,EUR,2023-02-17 23:41:51,WAITING_PAYMENT,9186
1161,5233,81123,49.3,2,3.4,EUR,2023-06-07 12:41:22,COMPLETED,1115
210221,5377,11894,73.98,2,6.28,EUR,2023-05-29 09:35:16,CANCELLED,9375
736052,5858,41077,71.67,9,5.0,EUR,2023-02-05 18:42:16,COMPLETED,802
999001,7929,20684,34.02,10,5.71,EUR,2023-01-19 05:23:55,CANCELLED,359
988167,4560,6120,35.82,9,2.54,EUR,2023-05-10 16:39:26,WAITING_PAYMENT,1298
495494,7842,69972,44.63,7,5.66,EUR,2023-02-05 00:50:49,COMPLETED,8625
742091,1190,88825,28.71,5,0.38,EUR,2023-06-05 04:36:16,CANCELLED,3842
962293,1778,69303,92.36,5,5.06,EUR,2023-05-07 00:39:38,COMPLETED,2058
799453,7137,63818,85.1,5,4.88,EUR,2023-02-25 07:16:40,CANCELLED,5866
369213,4953,52467,24.59,4,9.95,EUR,2023-06-10 17:43:15,COMPLETED,8462
423626,3879,34402,43.42,6,9.57,EUR,2023-05-15 01:43:43,PROCESSING,3700
70471,4165,23548,34.19,9,3.32,USD,2023-05-10 23:50:47,SHIPPED,9212
510726,4831,47220,39.93,5,6.59,EUR,2023-04-16 21:27:28,WAITING_PAYMENT,7881
483661,8171,17958,15.23,9,7.85,EUR,2023-04-27 00:26:55,COMPLETED,1150
424418,8656,95444,72.05,10,8.17,EUR,2023-02-02 18:29:50,COMPLETED,29
124821,2531,81604,91.75,10,4.5,EUR,2023-06-29 07:17:17,PROCESSING,5489
876478,3903,50172,11.9,10,6.92,EUR,2023-05-18 13:07:15,SHIPPED,2211
87785,4039,59459,34.88,10,8.04,USD,2023-02-08 02:54:09,SHIPPED,9337
988536,5387,12117,71.81,1,6.26,EUR,2023-02-16 03:01:53,CANCELLED,1614
638791,1640,70159,44.26,6,3.41,EUR,2023-03-28 02:13:59,SHIPPED,6493
834021,9065,32814,26.76,6,8.61,EUR,2023-03-03 23:18:08,SHIPPED,9136
395570,8807,44075,42.59,8,4.25,EUR,2023-03-24 19:12:49,SHIPPED,3477
591514,216,17478,16.89,2,8.66,EUR,2023-03-08 00:49:27,COMPLETED,1123
884757,1885,25770,77.02,8,4.28,EUR,2023-02-17 02:17:25,SHIPPED,5441
112109,3986,21436,21.48,2,5.48,EUR,2023-05-22 06:21:45,CANCELLED,6016
431757,9576,4733,88.37,4,2.83,EUR,2023-01-31 05:46:11,CANCELLED,4610
126294,3219,22159,36.54,3,7.74,EUR,2023-02-19 11:39:27,COMPLETED,9192
347239,3897,85639,15.03,3,4.27,EUR,2023-02-25 12:32:16,SHIPPED,2335
449087,3443,68368,36.34,9,7.31,EUR,2023-05-03 09:51:42,COMPLETED,9989
611337,4038,17401,18.83,10,5.19,EUR,2023-06-23 03:32:41,SHIPPED,2261
529199,2537,25519,46.03,6,3.96,EUR,2023-05-16 15:50:11,PROCESSING,2968
111174,6921,21980,10.88,7,8.29,EUR,2023-03-14 10:06:24,CANCELLED,2090
399390,9661,93523,43.91,4,2.68,EUR,2023-04-23 07:02:24,SHIPPED,4194
895442,8138,852,95.45,6,9.17,EUR,2023-01-20 20:02:53,COMPLETED,9460
536219,8656,28521,42.17,2,3.04,EUR,2023-03-28 12:34:16,PROCESSING,6970
568506,8439,83390,48.6,6,2.73,EUR,2023-03-17 08:06:19,PROCESSING,7461
719012,5263,597,57.64,8,8.7,EUR,2023-05-20 05:56:24,WAITING_PAYMENT,8883
957995,9247,64437,54.9,6,6.87,EUR,2023-06-12 18:27:32,CANCELLED,4057
166567,2647,59678,26.67,2,5.53,EUR,2023-02-05 03:22:18,CANCELLED,8774
742895,3589,75817,22.12,4,7.88,EUR,2023-06-28 15:29:11,PROCESSING,8865
185776,5267,90679,51.88,5,2.98,EUR,2023-01-09 04:31:34,WAITING_PAYMENT,2932
35265,3273,71134,37.75,5,5.76,EUR,2023-06-14 23:28:57,PROCESSING,4753
224802,6274,38416,80.92,7,5.89,EUR,2023-06-28 14:48:30,CANCELLED,1865
554329,9070,19779,14.88,4,7.94,EUR,2023-05-23 19:48:10,SHIPPED,1384
141346,3034,77507,28.01,7,6.43,EUR,2023-01-06 08:06:22,SHIPPED,9756
143621,576,68182,79.19,1,4.92,EUR,2023-04-09 02:46:13,SHIPPED,496
604904,1333,66414,68.98,1,5.13,EUR,2023-01-26 06:21:01,SHIPPED,9909
750797,4275,76420,74.87,4,3.95,EUR,2023-01-15 17:52:14,COMPLETED,5425
469326,498,15786,70.68,1,2.45,EUR,2023-05-13 06:30:21,COMPLETED,8241
861814,3974,78487,14.96,5,9.14,EUR,2023-05-18 04:34:55,PROCESSING,205
260616,8872,52911,24.9,6,3.15,EUR,2023-02-12 20:49:54,WAITING_PAYMENT,2125
143302,1271,7597,35.5,7,7.95,EUR,2023-04-19 23:46:02,SHIPPED,8440
207024,2285,23667,58.37,9,0.82,EUR,2023-02-04 00:39:22,WAITING_PAYMENT,8534
692187,3192,81002,29.15,7,5.7,EUR,2023-04-29 16:19:14,WAITING_PAYMENT,245
433650,1744,78518,80.81,10,9.55,EUR,2023-01-02 08:50:18,SHIPPED,8412
175445,2664,39619,38.54,9,8.08,EUR,2023-05-05 21:20:45,CANCELLED,5410
145586,5887,29293,11.91,7,2.78,EUR,2023-01-26 21:56:30,WAITING_PAYMENT,2177
21684,4385,20420,46.04,2,1.45,EUR,2023-04-22 19:17:42,CANCELLED,8497
916839,4650,15731,49.56,8,0.05,EUR,2023-02-04 11:25:22,CANCELLED,8479
747404,347,1680,23.61,1,9.87,EUR,2023-06-08 01:11:14,PROCESSING,1147
856024,9416,48825,24.6,8,3.3,EUR,2023-01-12 18:11:29,WAITING_PAYMENT,4002
323414,8357,7341,91.3,9,5.95,EUR,2023-04-14 17:41:19,CANCELLED,5435
820437,1061,53274,95.14,1,1.51,EUR,2023-02-15 22:46:46,COMPLETED,1012
658166,8831,30339,76.47,6,6.28,EUR,2023-04-26 04:00:21,COMPLETED,6290
484576,7654,5923,54.19,5,4.69,EUR,2023-05-09 15:39:24,PROCESSING,3868
826889,8980,79346,31.63,3,2.89,EUR,2023-05-06 09:08:56,PROCESSING,1215
508150,8493,97016,84.22,8,7.36,EUR,2023-03-18 07:44:20,WAITING_PAYMENT,9731
751880,4620,31955,64.0,9,1.49,EUR,2023-02-08 09:49:02,SHIPPED,3990
415815,8992,16089,72.15,9,5.33,EUR,2023-01-29 06:54:25,SHIPPED,757
936638,9251,94389,27.7,7,6.54,EUR,2023-01-04 01:44:52,COMPLETED,8038
45238,3652,64993,91.54,8,8.3,USD,2023-02-15 11:45:59,PROCESSING,5082
348057,3511,90820,47.97,3,5.28,USD,2023-04-09 08:48:16,COMPLETED,7675
874842,9376,28899,32.66,4,5.67,EUR,2023-04-03 00:04:56,COMPLETED,7505
995255,5656,56187,37.07,5,3.5,EUR,2023-02-06 05:12:46,WAITING_PAYMENT,1770
637170,6136,83805,67.47,3,2.29,EUR,2023-02-13 16:08:48,CANCELLED,7279
613431,5307,45860,53.29,7,0.06,EUR,2023-01-29 09:34:05,COMPLETED,7390
609825,5976,22266,55.88,8,4.73,EUR,2023-01-15 22:30:56,WAITING_PAYMENT,5499
720957,4502,85172,57.99,6,8.96,EUR,2023-04-01 10:35:54,SHIPPED,3714
450653,7124,24001,89.16,5,9.35,EUR,2023-05-31 01:03:19,CANCELLED,2552
24003,5093,85388,25.19,3,4.15,EUR,2023-06-14 22:18:27,PROCESSING,2619
370492,9898,9432,49.24,6,6.94,EUR,2023-06-05 04:36:40,PROCESSING,699
512054,2645,79307,79.04,10,0.43,EUR,2023-04-18 08:29:19,PROCESSING,4605
455329,3775,92259,68.7,10,9.33,EUR,2023-02-21 10:51:10,COMPLETED,8178
559492,2189,24329,20.72,4,8.59,EUR,2023-02-15 18:59:22,SHIPPED,4138
701107,5257,54344,39.95,7,6.9,EUR,2023-01-29 23:45:28,WAITING_PAYMENT,6101
988021,6475,4747,52.96,3,9.63,EUR,2023-03-04 18:13:57,SHIPPED,1430
351316,3577,71174,32.78,3,8.76,EUR,2023-02-19 06:25:31,CANCELLED,9255
369423,2642,93778,53.73,8,4.0,EUR,2023-03-06 15:32:27,COMPLETED,2326
635887,2717,89023,64.42,7,5.56,EUR,2023-06-28 05:34:48,SHIPPED,6760
344411,1111,23667,73.76,1,7.42,EUR,2023-03-08 07:54:08,COMPLETED,6544
902714,5860,28531,96.9,8,1.14,EUR,2023-01-13 08:36:43,COMPLETED,2992
896095,2106,73092,69.28,2,0.23,USD,2023-05-03 12:56:55,WAITING_PAYMENT,5304
95174,2888,83897,25.9,6,6.95,EUR,2023-04-09 21:45:33,SHIPPED,8739
961037,1038,23999,65.87,4,7.29,EUR,2023-02-28 10:51:38,PROCESSING,9588
677032,2810,28228,99.1,6,9.0,EUR,2023-02-15 19:44:43,WAITING_PAYMENT,4593
720754,5663,5197,16.91,10,6.92,EUR,2023-04-18 02:24:10,PROCESSING,3220
179999,5385,60225,65.38,3,2.92,EUR,2023-04-22 15:43:05,SHIPPED,9263
318941,1174,42556,38.22,6,3.02,EUR,2023-01-07 21:53:16,COMPLETED,4281
94419,8666,42141,52.02,7,6.95,EUR,2023-06-16 15:56:48,COMPLETED,1484
215520,9625,90846,64.53,9,7.78,EUR,2023-06-11 01:30:58,CANCELLED,7985
206044,7139,61309,30.73,4,4.14,EUR,2023-01-24 21:40:05,COMPLETED,2066
401297,8809,71918,22.34,4,7.52,EUR,2023-04-07 18:08:39,COMPLETED,1746
314337,9748,37715,49.18,4,8.85,EUR,2023-03-04 12:53:56,CANCELLED,6243
775979,1684,11548,66.61,6,0.98,EUR,2023-01-25 05:47:59,COMPLETED,7051
530166,4581,15287,25.07,4,5.68,EUR,2023-05-05 02:42:00,SHIPPED,2897
424569,967,80213,71.75,10,9.3,EUR,2023-06-14 20:44:54,PROCESSING,9285
181248,3887,55530,74.88,4,3.17,EUR,2023-05-05 12:53:17,COMPLETED,8912
929892,3900,56084,47.75,10,3.67,EUR,2023-03-14 21:37:25,SHIPPED,7128
769241,8650,20983,46.56,2,7.15,EUR,2023-05-17 06:23:25,CANCELLED,2485
909927,2135,38056,18.6,9,5.2,EUR,2023-02-09 14:26:14,SHIPPED,7940
253504,4258,69084,24.64,7,5.38,USD,2023-02-21 00:52:04,SHIPPED,5598
4484,4605,31655,99.01,6,9.91,EUR,2023-06-13 12:34:31,PROCESSING,2962
391686,1481,41442,79.54,3,8.94,EUR,2023-01-11 22:22:25,WAITING_PAYMENT,2783
497171,8562,17847,22.48,8,1.53,EUR,2023-05-19 17:12:33,SHIPPED,281
118827,8632,91717,69.65,4,7.25,EUR,2023-06-13 04:56:47,PROCESSING,4979
381495,8443,52946,25.68,5,1.37,EUR,2023-01-12 01:08:31,PROCESSING,2965
288594,4485,37401,78.21,5,7.1,EUR,2023-05-27 21:33:57,SHIPPED,152
442563,1447,78806,24.38,5,0.14,EUR,2023-04-05 17:18:43,PROCESSING,4209
393761,1437,89182,26.87,6,2.22,EUR,2023-06-29 10:10:12,CANCELLED,307
959011,4163,91972,75.64,7,1.35,EUR,2023-06-17 17:30:05,WAITING_PAYMENT,6723
828005,9463,25292,57.91,6,7.38,EUR,2023-06-10 09:53:02,SHIPPED,7455
604622,4495,59805,38.09,7,2.83,EUR,2023-03-20 16:10:55,PROCESSING,9061
335103,4347,94000,89.85,1,6.78,EUR,2023-06-04 04:28:21,COMPLETED,5289
623680,3199,38269,58.28,5,9.77,EUR,2023-04-01 08:09:37,WAITING_PAYMENT,3214
627444,8206,49020,93.72,5,9.21,EUR,2023-06-12 18:29:34,PROCESSING,4693
218732,6051,7425,68.84,9,0.85,EUR,2023-05-12 12:52:20,SHIPPED,4269
431145,6174,42481,55.12,9,4.2,EUR,2023-04-03 09:52:54,CANCELLED,9215
105548,7825,41520,92.91,4,3.71,EUR,2023-04-03 03:58:33,SHIPPED,6946
46401,1453,74114,48.44,2,7.96,EUR,2023-04-15 15:06:29,PROCESSING,2685
959476,6156,17264,92.88,1,1.18,EUR,2023-01-23 00:05:23,COMPLETED,4270
458396,2055,48680,70.21,3,7.39,EUR,2023-03-01 13:34:38,COMPLETED,3152
773805,2247,53120,54.17,7,1.93,EUR,2023-04-09 03:11:58,COMPLETED,960
551969,3752,37653,81.5,9,0.06,EUR,2023-01-11 05:02:56,CANCELLED,5185
494354,7977,92681,39.83,2,8.68,EUR,2023-01-28 23:54:39,COMPLETED,4046
745426,7165,46043,34.97,7,2.98,EUR,2023-06-13 07:49:00,SHIPPED,8775
806996,592,72958,83.25,2,3.65,EUR,2023-03-12 04:44:46,CANCELLED,1139
33229,7286,21745,95.98,3,2.0,EUR,2023-06-24 18:41:42,WAITING_PAYMENT,572
168896,9944,2063,74.65,2,2.95,EUR,2023-06-12 02:15:01,SHIPPED,8715
583112,8443,92926,15.14,2,2.01,EUR,2023-01-30 19:20:07,WAITING_PAYMENT,8131
697946,9716,13546,73.68,2,6.9,EUR,2023-03-09 10:29:54,COMPLETED,1448
288970,3964,93132,51.61,2,5.94,EUR,2023-02-11 21:30:08,COMPLETED,5129
456695,7230,20833,25.19,10,6.35,EUR,2023-03-05 02:51:08,WAITING_PAYMENT,5463
894275,9747,34541,71.27,3,3.64,EUR,2023-06-29 08:54:18,SHIPPED,3821
594571,1931,62507,98.67,9,5.31,EUR,2023-03-13 18:02:16,SHIPPED,271
84795,9098,91368,98.41,8,8.35,EUR,2023-02-15 01:23:40,CANCELLED,629
875454,664,54339,15.57,10,2.98,EUR,2023-04-11 18:06:07,PROCESSING,8632
70336,1838,2147,25.21,9,9.8,EUR,2023-05-18 15:23:32,CANCELLED,9018
961653,5003,29015,71.64,3,1.36,EUR,2023-05-19 08:51:40,CANCELLED,7820
556200,3500,72112,75.52,2,8.09,EUR,2023-01-07 08:20:56,WAITING_PAYMENT,62
790676,7827,72410,59.45,5,4.29,EUR,2023-01-07 00:58:43,COMPLETED,9392
367163,5738,85672,61.57,8,7.64,USD,2023-02-15 03:55:44,CANCELLED,102
171838,7566,6156,97.47,3,3.91,EUR,2023-02-03 13:51:25,SHIPPED,8576
510770,5275,89216,73.19,5,6.07,EUR,2023-02-06 10:31:26,COMPLETED,5576
348204,6117,95948,92.38,4,6.43,EUR,2023-01-12 20:23:47,WAITING_PAYMENT,1050
626543,8945,3641,49.95,9,2.84,EUR,2023-06-28 04:32:20,SHIPPED,4876
61022,7053,27975,70.06,9,0.71,EUR,2023-03-21 16:53:32,PROCESSING,7267
703252,4648,75269,52.55,3,4.38,EUR,2023-03-12 17:02:16,WAITING_PAYMENT,1372
271996,8663,20377,42.42,5,5.95,EUR,2023-05-05 15:32:41,CANCELLED,9056
458079,8029,98152,12.02,9,1.2,EUR,2023-03-10 19:00:57,COMPLETED,4195
559262,6881,66266,48.06,8,8.53,USD,2023-03-12 20:42:44,CANCELLED,2961
657611,9926,8297,82.84,4,4.92,EUR,2023-05-08 21:37:29,WAITING_PAYMENT,6840
691286,886,89641,18.19,1,0.77,EUR,2023-05-18 06:09:04,SHIPPED,221
861443,803,27779,48.0,9,0.87,EUR,2023-01-16 20:35:24,WAITING_PAYMENT,1773
563507,5096,72150,33.84,4,1.93,EUR,2023-06-26 01:19:17,CANCELLED,3795
830651,7663,30139,74.93,2,9.34,EUR,2023-01-26 07:23:48,PROCESSING,5306
793082,3974,85869,74.86,2,1.4,EUR,2023-01-04 19:00:15,WAITING_PAYMENT,4747
371754,4515,47918,78.98,6,2.71,EUR,2023-03-09 02:23:40,COMPLETED,3495
749648,2773,30830,15.52,3,2.77,EUR,2023-04-12 12:14:03,CANCELLED,1750
81207,2748,12482,57.56,2,3.45,EUR,2023-03-18 01:34:17,COMPLETED,3914
153402,7290,11522,96.01,2,0.88,EUR,2023-01-10 01:52:11,PROCESSING,9917
871075,6786,79041,65.14,8,0.75,EUR,2023-05-25 02:27:16,CANCELLED,220
734236,3762,63994,32.28,4,7.84,EUR,2023-02-26 18:04:25,CANCELLED,4568
541462,6148,45341,45.53,1,4.75,EUR,2023-06-04 12:16:09,COMPLETED,291
927869,5510,15241,32.59,4,4.05,USD,2023-04-05 21:12:25,COMPLETED,9769
614880,377,76996,72.97,5,6.77,EUR,2023-01-19 03:26:37,SHIPPED,6255
353806,123,2056,79.64,4,9.79,EUR,2023-04-09 22:05:59,PROCESSING,542
417174,7262,23952,90.48,5,2.9,EUR,2023-05-27 22:34:31,WAITING_PAYMENT,2011
381923,582,41313,74.42,9,0.58,EUR,2023-05-13 09:09:05,SHIPPED,5987
266719,2870,87865,30.8,5,7.33,EUR,2023-04-07 07:26:31,CANCELLED,1391
558996,2414,92225,98.35,2,2.46,EUR,2023-06-21 11:18:28,SHIPPED,249
976303,1192,71077,81.81,10,4.8,EUR,2023-02-27 18:00:20,COMPLETED,3311
976972,5608,8150,28.74,10,8.53,EUR,2023-04-06 15:30:04,PROCESSING,2743
978185,2821,33251,55.41,3,2.97,EUR,2023-06-28 05:13:02,SHIPPED,9578
236644,7371,85900,15.77,10,5.55,EUR,2023-05-12 20:38:18,SHIPPED,9605
761462,3171,34167,29.98,6,6.15,EUR,2023-02-24 12:47:39,PROCESSING,5542
652683,6778,1988,40.46,10,5.41,EUR,2023-06-10 23:39:29,WAITING_PAYMENT,408
890827,8003,45330,65.35,1,2.9,EUR,2023-02-15 11:10:55,PROCESSING,5512
697846,5669,28227,13.68,10,6.34,EUR,2023-05-19 09:26:27,PROCESSING,9946
287911,2522,62903,99.65,4,6.56,EUR,2023-01-08 16:01:16,WAITING_PAYMENT,2972
628918,3610,68995,80.11,5,4.57,USD,2023-05-16 07:13:44,PROCESSING,9472
609237,7441,3858,75.0,8,5.02,EUR,2023-01-24 15:43:13,CANCELLED,5353
43359,6035,50604,39.12,5,7.35,EUR,2023-03-03 03:29:14,SHIPPED,3164
266820,9817,93249,50.65,8,8.09,EUR,2023-01-29 11:08:30,CANCELLED,9549
157981,3840,41407,18.83,4,2.66,EUR,2023-03-18 22:56:07,CANCELLED,836
155080,7518,75903,65.85,10,3.82,EUR,2023-06-13 13:01:34,SHIPPED,7930
796704,1563,53432,89.97,10,9.93,EUR,2023-03-31 08:54:26,PROCESSING,1458
759089,7549,36738,47.1,4,4.84,EUR,2023-02-02 01:56:59,WAITING_PAYMENT,6935
440235,688,52096,63.65,9,2.75,EUR,2023-02-10 22:51:32,CANCELLED,7070
431481,5209,45131,24.43,4,3.25,EUR,2023-01-31 15:50:12,WAITING_PAYMENT,9937
800341,227,24575,32.26,3,2.75,EUR,2023-02-23 16:45:00,SHIPPED,8742
771898,5913,28625,31.14,1,6.2,EUR,2023-01-03 12:28:00,WAITING_PAYMENT,3890
688650,8260,66830,77.22,5,2.18,EUR,2023-03-02 02:16:05,PROCESSING,6669
872656,2833,61570,14.55,3,1.53,EUR,2023-01-18 15:59:38,CANCELLED,2759
399742,1458,46835,25.01,9,5.13,EUR,2023-05-12 11:06:03,CANCELLED,2790
970650,1205,75769,27.82,3,0.17,EUR,2023-01-17 16:46:59,WAITING_PAYMENT,6461
746069,8960,98519,66.43,1,7.02,EUR,2023-02-28 14:06:09,SHIPPED,1264
387897,2984,45261,62.35,1,0.57,EUR,2023-03-13 12:50:37,COMPLETED,9849
445749,9624,98439,35.4,9,4.95,EUR,2023-04-18 15:03:17,CANCELLED,1911
594064,9877,43192,86.7,8,6.72,EUR,2023-05-29 09:15:25,CANCELLED,8233
357530,3820,28435,27.47,2,1.38,EUR,2023-01-16 03:01:36,WAITING_PAYMENT,2426
410235,7709,32276,83.76,6,4.14,EUR,2023-01-28 18:51:28,PROCESSING,2106
96260,138,71743,42.2,2,0.23,EUR,2023-01-03 05:52:15,SHIPPED,9138
551268,1841,53584,21.22,4,1.64,EUR,2023-05-28 00:02:35,COMPLETED,6356
535156,8533,97736,51.8,2,6.33,EUR,2023-03-21 03:14:42,WAITING_PAYMENT,619
973528,6629,61658,80.56,9,8.44,EUR,2023-05-13 20:46:50,COMPLETED,9666
927177,9125,48099,55.81,1,7.42,EUR,2023-02-27 11:41:30,SHIPPED,6981
204007,4349,64489,75.92,6,6.11,EUR,2023-06-16 00:22:00,WAITING_PAYMENT,1480
641394,9124,75669,62.53,7,6.07,EUR,2023-01-16 08:46:45,SHIPPED,6150
40105,9135,72187,60.8,2,6.19,EUR,2023-01-08 20:22:44,PROCESSING,5266
88980,2238,40403,61.47,10,3.51,EUR,2023-01-14 21:12:42,WAITING_PAYMENT,1245
48617,5697,92308,60.19,8,5.47,EUR,2023-01-01 22:02:07,PROCESSING,9745
652003,1092,1614,79.0,2,6.92,EUR,2023-03-28 11:23:58,PROCESSING,3948
31418,73,77483,29.08,5,7.23,EUR,2023-01-15 19:15:30,CANCELLED,1212
124992,3169,93152,35.61,5,8.86,EUR,2023-05-01 04:27:16,PROCESSING,1627
932101,5431,97175,83.01,7,7.27,EUR,2023-04-06 05:11:34,SHIPPED,7758
126432,8116,38040,46.65,6,8.56,EUR,2023-02-28 22:33:22,PROCESSING,1596
403775,1450,9253,42.8,2,8.47,EUR,2023-02-15 12:14:11,PROCESSING,9967
986525,3430,2931,37.24,3,0.57,EUR,2023-04-08 04:53:00,COMPLETED,3958
458274,3354,90671,57.47,7,0.0,EUR,2023-01-04 18:02:38,SHIPPED,3275
133129,5271,55117,52.42,4,4.61,EUR,2023-05-30 20:50:21,CANCELLED,4828
547206,6808,39183,99.95,2,4.13,EUR,2023-01-12 14:54:40,CANCELLED,3187
400458,8057,422,27.94,8,5.37,EUR,2023-06-25 01:47:43,COMPLETED,1988
925933,137,77181,88.12,3,0.27,EUR,2023-04-01 15:32:39,WAITING_PAYMENT,1362
263442,4273,22867,40.47,1,6.24,EUR,2023-01-06 07:41:13,SHIPPED,2217
609048,7193,20037,43.88,2,9.88,EUR,2023-06-20 05:32:19,SHIPPED,4980
595301,900,49791,16.08,6,7.21,EUR,2023-04-07 09:04:13,COMPLETED,823
959940,355,23025,39.77,9,5.04,EUR,2023-04-01 02:50:10,CANCELLED,9706
372610,4324,12863,95.4,6,6.23,EUR,2023-02-17 21:14:48,SHIPPED,9764
189156,6447,58932,75.22,10,1.39,EUR,2023-05-29 20:51:46,WAITING_PAYMENT,5919
972287,2959,4402,29.69,6,8.74,EUR,2023-02-23 09:09:35,CANCELLED,2131
472842,1236,75237,34.65,9,9.3,EUR,2023-04-30 08:17:57,COMPLETED,5269
659168,9252,62743,68.58,4,7.82,USD,2023-05-20 17:54:43,WAITING_PAYMENT,1090
